#QM    interpInQMgrid400k    MM
2.215961 2.206314 0.577922
-0.352572 -0.418122 -0.993749
-0.001633 -0.010362 0.673350
-0.117607 -0.107280 -0.055216
0.026861 0.021968 -0.011724
-0.208202 -0.182966 -0.102970
-0.607500 -0.671456 -0.221537
-1.072231 -1.118895 -0.388219
-0.748269 -0.767645 -0.263747
-12.145744 -12.306358 -2.546130
-2.711842 -2.713999 -0.757131
5.668341 5.791246 1.927634
0.315428 0.134523 0.166740
0.168414 0.105111 0.101328
-0.123321 0.017257 -0.020637
-1.734499 -1.399836 -0.234101
-4.410946 -3.890994 -1.403211
-1.557669 -1.301267 -0.741505
0.150286 0.079024 0.002404
0.135172 0.121977 0.035827
-0.128884 -0.117571 -0.048197
0.130937 0.115706 0.047906
-0.020492 -0.027077 -0.008702
0.242542 0.180927 0.119275
-0.159616 -0.101693 -0.089897
-0.118181 -0.203435 -0.119097
0.036322 0.079673 0.040184
-0.189747 -0.146440 -0.101939
0.229834 0.194731 0.163163
-0.073564 -0.054007 -0.049452
0.065288 0.057600 0.023069
-0.014237 -0.008426 0.006004
-0.133417 -0.126184 -0.064543
18.800237 18.148722 3.208332
17.311991 18.192246 1.332074
27.415543 27.393172 4.429999
-0.505878 -0.341124 -0.264825
0.433073 0.507622 0.329710
-0.450165 -0.316406 -0.113532
-2.458133 -2.476691 -0.653290
1.386776 1.389402 0.490122
0.817694 0.809747 0.129095
0.044638 0.130072 -0.019508
0.464578 0.365407 0.204354
-0.297097 -0.336798 -0.059593
-0.103186 -0.072231 -0.031623
-0.488155 -0.462992 -0.360322
0.097442 0.270587 0.012932
0.459199 0.265404 -0.819100
-3.418028 -3.019840 -0.501995
3.357356 3.041703 0.815623
0.403232 0.419924 0.190782
0.166182 0.229042 0.022012
-0.045311 0.002098 -0.001952
-0.215735 -0.207382 0.212859
0.773397 0.729503 0.239942
1.034058 1.075668 0.717015
0.671590 0.631746 0.244391
1.632610 1.483764 0.668980
0.135734 0.178599 0.146671
0.247115 0.160870 0.064756
0.117664 0.010881 0.106392
0.830938 0.823171 0.295253
0.264734 0.444606 0.362478
1.717798 1.886500 0.752864
-1.146003 -1.161179 -0.615741
-0.341568 -0.457581 -0.235475
0.400200 0.230300 -0.051358
-0.892970 -0.515923 -0.405935
-21.082627 -22.770047 -1.984345
15.733798 16.161797 3.617480
37.772861 36.289809 2.648779
-0.103354 -0.100305 -0.060412
0.121688 0.181460 0.083603
-0.264775 -0.196628 -0.168715
9.064984 9.127764 0.771034
9.297896 9.330893 0.111010
-11.132498 -10.953625 -2.028738
0.281569 0.267261 0.141733
-0.117672 -0.112046 -0.041776
-0.040587 -0.014450 0.001649
-32.129020 -23.527129 -7.205314
123.914012 126.376367 12.895810
156.673954 153.567880 11.448903
0.065493 0.111907 0.082853
0.192775 0.259941 0.114116
0.249053 0.189111 0.120435
-3.869154 -3.912347 -0.941160
1.028621 0.926215 0.542688
0.670313 0.599754 0.498774
0.103954 0.056354 -0.243282
1.510720 1.485430 0.585948
-0.768381 -0.795729 -0.437157
3.465223 3.072933 2.292470
2.616840 2.376220 -0.305910
9.207584 8.769777 0.717504
-0.981914 -1.500680 -0.696675
0.427009 0.660603 0.354496
-1.215787 -1.550845 -0.579189
-1.074247 -0.848447 0.012234
0.274132 0.461275 0.130062
0.903540 0.812738 0.562771
-0.005518 -0.102357 0.002771
0.304074 0.054173 0.014424
-0.595526 -0.656229 -0.230241
-12.490313 -12.940232 1.275711
-2.838165 -3.019183 -0.231915
-18.661237 -18.520131 -0.085004
-0.342427 -0.334572 -0.171000
-0.212029 -0.122555 -0.083344
0.163449 0.190310 0.016069
-1.821025 -1.790765 -0.829624
-0.424916 -0.427170 0.228260
1.246398 1.183662 0.655418
0.484013 0.347127 0.180647
-0.130829 -0.134923 -0.039454
-0.460639 -0.314388 -0.245276
-0.830337 -0.852345 -0.157817
0.044348 -0.002142 -0.050793
-1.228309 -1.228059 -0.443430
1.990375 2.007450 0.871452
-1.759411 -1.653928 -0.286382
-1.448778 -1.461001 -0.480852
9.590977 9.721926 -1.273907
8.950627 8.780261 1.548369
15.111541 15.002413 0.166469
0.015110 0.017146 0.008717
-0.043250 -0.026305 0.013624
-0.025742 -0.054709 -0.033261
0.108453 0.208557 0.090564
-0.291395 -0.408322 -0.204896
0.368607 0.319490 0.191715
3.320681 3.407739 1.265038
-6.089819 -6.066433 -1.118186
-5.012657 -5.109186 -0.836572
0.274638 0.141075 -0.119669
-0.751164 -0.545514 -0.360592
-0.444277 -0.380746 -0.152637
-0.242301 -0.310298 -0.147367
0.070189 0.161384 0.048728
0.101213 0.060631 0.064774
0.156066 0.222978 0.088366
0.193116 0.214311 0.046628
-0.128359 -0.155170 -0.032996
1.031744 0.768953 0.453505
0.510308 0.359844 0.057120
-1.614960 -1.096162 -0.673050
0.080502 -0.066172 0.010458
-0.329020 -0.364716 -0.156070
-0.082558 -0.032615 -0.062678
-0.473096 -0.396483 -0.188053
-0.197511 -0.179173 -0.064452
0.007791 0.069847 0.002000
-0.000460 -0.128055 0.048919
-0.028201 -0.324120 0.013715
-0.527409 -0.784539 -0.245423
0.255599 0.187555 0.225350
3.150955 3.245664 0.729090
-1.855729 -1.918812 -0.759497
-0.365726 -0.667852 -0.173413
0.717192 0.478963 0.247247
-0.103338 -0.055427 -0.100343
0.850158 0.789769 0.366939
0.627124 0.755852 0.145283
0.215837 0.239656 0.160013
-0.096406 -0.033558 -0.050862
0.117131 0.049357 0.066247
0.116865 0.088542 0.071635
-31.872823 -32.065506 0.663284
-0.912258 -0.922426 0.516737
0.526824 0.527894 -1.093916
0.193452 0.123038 0.110197
0.030874 -0.008905 0.007570
0.009749 -0.049912 -0.020521
-0.071181 -0.036542 0.003903
-0.197361 -0.191666 -0.095088
-0.163166 -0.209927 -0.049705
-1.590907 -1.793548 -0.905918
0.072743 0.030668 0.207123
-1.027621 -0.921341 -0.357219
0.214567 0.024051 0.071424
-0.117289 -0.075775 -0.068209
0.125224 0.076806 0.141462
0.228285 0.244040 0.231400
0.560772 0.358656 0.161685
0.319609 0.339185 0.110356
-1.286236 -1.200993 -0.726366
-1.819817 -1.825966 -0.903848
1.205285 1.221465 0.481679
0.245919 0.118710 -0.098311
0.746322 0.915360 0.183806
0.239737 0.151731 0.380588
0.569656 0.148047 0.375716
-0.005966 0.103521 0.034379
0.337965 -0.070349 0.080547
-0.028287 -0.003641 -0.000877
0.026881 0.017013 -0.001852
0.068108 0.132421 0.070900
1.143917 1.031528 0.790872
-0.390102 -0.506691 -0.197496
-0.674684 -0.955620 -0.490188
0.046279 0.060748 0.037612
-0.006458 -0.041251 -0.014933
0.104344 0.088714 0.068084
0.723054 0.659279 0.593426
-0.751700 -0.740553 -0.225136
-0.784677 -0.790746 -0.575150
0.268972 0.235022 0.042999
-0.193066 -0.092598 -0.175826
0.290451 0.623951 0.022882
0.007943 0.031028 0.030592
-0.034615 0.042640 -0.029216
0.056254 0.034156 0.007987
-3.326900 -3.533748 -0.700823
-20.882544 -20.786957 -3.052297
38.129284 38.489621 7.735110
-0.059804 -0.014879 0.077770
0.536712 0.530792 0.327311
-0.787548 -0.752537 -0.386823
-1.119665 -1.150433 -0.213943
-0.998828 -1.011580 -0.288082
-0.085761 -0.112748 -0.234389
0.260259 0.246282 0.145449
-0.103671 -0.111988 -0.068034
-0.134531 -0.127574 -0.054458
-1.957848 -1.485239 -0.805711
-5.594553 -4.409606 -1.855018
1.907642 1.714695 0.373727
-0.385833 -0.427423 -0.054805
-0.007322 -0.112339 0.218228
-0.136340 -0.325704 -0.011011
-0.104619 -0.120457 -0.052875
-0.089810 -0.079152 -0.029192
0.016217 0.044183 0.028829
0.094976 0.087865 0.054664
-0.081477 -0.094044 -0.030224
0.047245 0.058894 0.027884
0.518105 0.528412 0.309408
-0.438759 -0.570618 -0.450015
0.190232 0.429333 0.160937
0.313007 0.513103 0.133942
-0.191119 -0.059588 -0.038421
-0.635232 -0.544641 -0.094028
0.035788 0.045294 0.074558
0.270454 0.234450 0.109991
0.217183 0.220545 0.076803
-1.508673 -1.480332 -0.124186
1.025702 0.969166 -0.499756
0.222064 0.243150 -0.442744
0.257924 0.272059 0.317150
-0.906165 -0.904440 -0.715908
1.233201 1.153216 0.320328
0.469999 0.457657 0.311690
0.368070 0.043548 -0.002495
-1.356570 -0.794887 -0.374931
-0.089113 -0.069379 -0.054835
0.146865 0.102484 0.077464
-0.199600 -0.348133 -0.199596
0.641457 0.678979 0.335577
-0.661278 -0.537929 -0.325664
-0.910897 -0.861845 -0.293640
0.294239 0.366315 0.180178
0.333148 0.398892 0.269176
-0.211129 -0.214093 -0.165007
0.044016 0.020503 0.050358
-0.039362 -0.044471 -0.050403
0.164323 0.131287 0.094422
0.044654 -0.002991 0.093917
-0.149691 -0.207431 -0.103749
0.045343 0.085559 0.043055
3.519657 3.564268 1.698045
2.970946 2.898402 0.211745
-0.332421 -0.259530 -0.160337
0.031544 0.030313 0.004493
0.277401 0.279306 0.391924
0.535255 0.520546 0.226930
-0.073906 -0.102613 -0.063451
0.135023 0.219717 0.093540
-0.216526 -0.182871 -0.094394
-0.457876 -0.489916 -0.363454
0.305171 0.290719 -0.052147
0.222384 -0.016053 0.287221
0.443135 0.384672 0.216473
-0.179464 -0.350673 -0.120599
1.115290 1.012263 0.484786
-0.102479 -0.077940 -0.039778
-0.182132 -0.215092 -0.117343
-0.007753 0.014371 0.026276
-1.057619 -0.982091 -0.452864
1.953654 1.778642 0.767961
-0.450066 -0.290526 -0.395794
-0.188717 -0.251317 -0.138552
-0.076782 -0.088042 -0.131499
-0.006923 -0.051530 -0.007392
-1.414124 -1.409624 -0.455346
-0.662899 -0.694066 -0.021949
0.786554 0.727270 0.260448
11.245128 11.233527 0.364340
-3.019619 -2.982498 -0.384185
7.544224 7.525433 2.011901
0.223366 0.228163 0.105104
-0.076272 -0.087750 -0.035681
0.121088 0.185181 0.067817
0.280366 0.205208 0.122561
-0.041859 -0.125049 -0.037468
0.281913 0.346549 0.179688
-0.053076 -0.089132 -0.035264
-0.014331 -0.032806 0.027242
-0.063414 -0.026706 -0.009364
0.266773 0.082535 0.182304
0.039854 0.046843 -0.010444
-0.161770 -0.147414 -0.064233
-0.364616 -0.387484 -0.092977
0.238545 0.443950 0.146088
0.386456 0.403188 0.188972
-0.161040 -0.120915 -0.069461
0.162380 0.192630 0.109182
-0.062566 -0.013476 -0.040800
3.743775 4.175162 -0.711944
13.453611 13.421469 -0.679706
-9.505866 -10.222635 3.805424
0.712724 0.742895 0.263458
0.397117 0.453618 0.231157
-0.066911 -0.042221 0.060806
-0.707094 -0.884088 -0.766859
-1.739905 -1.775646 -0.342765
0.471797 0.416906 -0.342212
0.172902 0.097142 0.077561
0.053942 0.036411 0.056956
-0.459223 -0.397241 -0.180571
-0.167179 -0.135686 -0.091060
-0.002625 -0.044821 0.012723
-0.147233 -0.127110 -0.064530
0.189641 0.179394 0.061293
0.338753 0.251913 0.283706
0.365869 0.535547 0.053934
-0.222338 -0.157583 0.011474
0.032864 -0.064760 -0.088196
-0.421463 -0.391569 -0.096263
0.448621 0.379764 0.037116
1.114325 1.061595 0.504760
0.537697 0.461043 0.171343
-0.123047 -0.115828 -0.070146
-0.055667 -0.051554 -0.036047
0.094459 0.065940 0.029428
0.229300 0.185018 0.131880
0.103192 0.109471 0.049669
-0.181969 -0.123708 -0.053116
-0.075866 -0.108853 -0.057444
0.243628 0.249378 0.100545
-0.113642 -0.040753 0.010445
0.466575 0.467262 0.278008
0.259680 0.183651 0.181823
0.371810 0.344046 0.042148
-9.136875 -10.208415 1.762806
0.184427 -0.844469 -1.827834
-3.470804 -3.896730 0.428624
-3.595144 -3.591907 -1.632244
1.993835 1.981850 0.333954
5.156800 5.090775 1.706399
-0.108873 -0.072603 0.040341
-0.063129 -0.081029 -0.048516
-0.004182 0.023304 0.062500
-5.113188 -5.142476 -0.996033
-2.773080 -2.752887 -1.255280
0.652802 0.683054 -0.291109
0.024420 0.040510 0.025997
0.129800 0.254633 0.036095
0.287127 0.217595 0.207665
0.081321 0.100299 0.061025
0.083542 0.062880 0.044306
-0.173980 -0.170760 -0.081694
0.187345 0.063838 0.108848
0.562680 0.497062 0.100430
-0.400156 -0.320607 -0.217456
-0.450180 -0.334771 -0.176755
0.134059 0.192096 0.447785
0.745710 0.688310 0.341313
-0.151248 -0.201805 -0.062748
0.501071 0.478363 0.322550
-0.313451 -0.312955 -0.137860
0.726823 0.746472 0.938602
-0.931846 -0.823850 -0.545001
-0.195012 -0.151194 0.244778
-0.015659 -0.024435 0.004630
0.167128 0.175902 0.057593
-0.055385 -0.025721 -0.079122
-4.472305 -4.245795 -0.106891
13.282003 13.595310 -2.299299
-23.520739 -25.013137 0.021760
-0.373785 -0.278290 -0.073541
-0.042745 -0.005332 -0.110658
0.508648 0.621109 0.304180
-18.751574 -18.240431 2.582633
-9.166928 -9.500949 2.474771
-6.109137 -5.912244 -1.716458
0.299371 0.197232 0.125742
-0.511613 -0.465255 -0.106701
-0.479760 -0.405175 -0.225853
0.236773 0.216551 0.108960
0.276898 0.270395 0.123104
-0.032614 -0.098984 -0.139585
1.873851 1.287684 4.222561
-48.717611 -49.038301 -0.836376
-9.485470 -9.853201 1.212988
0.091334 0.073179 0.020354
-0.051340 -0.050955 -0.037531
0.053611 0.001677 -0.019281
-0.325127 -0.223382 -0.081964
-0.342254 -0.431576 -0.085558
-0.160657 -0.019335 -0.183749
1.087779 0.905709 0.606065
0.129859 0.210440 0.096301
0.472508 0.342692 0.258460
0.144964 0.148953 0.067982
-0.105569 -0.091761 -0.035461
0.059270 0.051722 0.048891
0.383661 0.322808 0.580399
1.597067 1.613374 -0.913281
1.216846 1.321706 -0.780546
-0.701428 -0.632679 -0.170199
-0.622712 -0.555370 -0.265613
0.103285 0.154285 0.026541
1.942404 1.607064 0.415662
3.118682 2.567331 1.287153
12.284136 11.401489 2.474218
0.662693 0.656283 0.158542
-0.523644 -0.496856 -0.258059
-1.505689 -1.451977 -0.621172
-0.373079 -0.384202 -0.174824
-0.135213 -0.115007 -0.025978
0.144253 0.502450 0.064499
1.745489 1.135101 0.913204
-0.161849 -0.577755 -0.007601
-1.481116 -0.365135 -0.279297
0.004865 0.034565 0.003792
0.137011 0.182606 0.031297
-0.290642 -0.068642 -0.178846
-0.292330 -0.238511 -0.029883
-0.043585 -0.022436 -0.111855
0.445886 0.484334 0.395483
-0.058925 -0.063503 -0.048219
0.206168 0.239004 0.094858
-0.359689 -0.368477 -0.186891
-0.712074 -0.781051 -0.384400
-0.065572 -0.162447 0.008408
-0.701665 -0.635928 -0.295226
0.362473 0.314433 0.101174
-0.035385 -0.001995 -0.113021
-0.410521 -0.270882 -0.142948
1.864447 1.761667 0.755615
1.056708 1.001473 0.355381
-0.149138 -0.251861 0.017819
-0.289468 -0.310473 -0.168244
-0.060460 -0.032808 -0.010198
0.146925 0.173475 0.045437
0.833602 0.392225 0.149069
0.341132 0.332870 -0.041330
0.990927 0.925640 0.520558
-4.278822 -4.254612 -0.249015
-2.108032 -2.059091 -0.889654
1.535553 1.501452 -0.501144
0.881949 1.000229 0.382465
-2.496718 -2.226165 -0.937179
-0.238225 -0.149335 -0.050446
-0.405451 -0.128472 -0.670611
7.843761 7.690234 -0.941104
4.406035 4.414395 0.931209
0.129418 0.297873 -0.100552
-0.948392 -1.179385 -0.425719
-0.269373 -0.325951 -0.203668
-0.062750 0.151532 0.165744
2.231661 2.178972 0.938380
0.653994 0.640019 0.344171
0.331817 0.274037 0.148935
0.419623 0.340332 0.197696
0.188237 0.139080 0.079324
9.209588 10.405786 2.467502
-0.521381 1.116152 -0.153021
2.686124 2.032920 0.409757
0.215641 0.165882 0.127070
0.062637 0.059310 0.050451
-0.022673 -0.028771 -0.005389
10.774601 9.908014 2.802680
-1.836776 -2.125320 -0.918599
0.671797 1.335765 0.281495
6.090302 6.039298 1.164160
5.994132 5.906582 0.384661
9.044344 9.034860 1.742555
0.925875 0.923136 0.380730
-0.020739 -0.025441 -0.074058
0.423692 0.485407 0.163893
16.411648 16.416974 -3.234865
-1.386936 -1.202534 0.675489
-0.078322 -0.088404 -2.146558
-3.380016 -3.418903 0.261611
-0.475313 -0.401750 -0.159825
-4.625165 -4.622687 -0.715130
2.391278 2.294105 -0.338436
2.236541 2.283580 0.734950
-0.604494 -0.619721 -0.549336
-1.104731 -1.068069 1.056424
-3.289906 -3.278285 1.303294
0.220903 0.208392 0.539847
-0.002564 0.008796 0.019012
-0.052853 -0.015777 -0.092274
0.021135 0.010988 -0.034922
5.953218 5.841805 -0.821566
-0.222561 -0.181772 1.390678
-2.671642 -2.632181 1.014701
1.924693 2.118909 -0.428993
2.109816 1.818174 1.081586
1.372730 1.644067 0.485955
-0.452649 -0.440674 -0.213497
-0.128449 -0.136490 0.187113
-0.234741 -0.253129 -0.333711
-0.456046 -0.650210 0.008882
0.560107 0.608744 0.304039
-0.129010 -0.120863 -0.162308
-0.750510 -0.891198 -0.489048
0.426729 0.436689 0.212989
-0.282723 -0.216985 -0.158349
4.727341 4.661977 0.851899
0.645444 0.672892 0.588392
-3.248560 -3.270245 -0.723130
-1.146286 -1.270880 -0.511311
-1.422829 -1.645538 -0.434999
-0.945388 -0.941680 -0.501995
-0.121396 -0.097920 -0.019832
-0.040645 -0.023989 -0.022611
-0.151780 -0.134623 -0.043699
0.080878 0.086249 0.019589
-0.027410 -0.058942 -0.007346
-0.137750 -0.136154 -0.061068
0.545994 0.629876 0.181601
0.808152 0.799069 0.218898
-2.990773 -2.778385 -1.127517
-1.283254 -1.023141 -0.717502
0.269952 -0.071044 0.065230
-0.350272 -0.082201 -0.138178
-5.713272 -6.354813 -1.559762
-3.697937 -3.889232 -0.613313
0.955919 1.219538 -0.345316
-1.105820 -0.618251 -0.558645
-0.071478 0.087956 -0.193115
0.551607 0.273957 0.332705
0.115255 0.084717 0.039038
-0.816313 -0.780623 -0.455072
-0.428086 -0.407263 -0.266769
-0.384960 -0.215130 -0.078679
0.083911 0.045345 0.006827
-0.120503 -0.112803 -0.070507
0.203763 0.121133 0.052743
-0.118795 -0.158664 0.000002
0.259831 0.372394 0.145984
0.036379 0.036784 0.157087
0.539056 0.498876 0.450647
0.162850 0.091111 0.233936
0.133075 0.078253 0.067810
-0.409487 -0.307967 -0.185357
0.343524 0.290646 0.149052
0.181674 0.094936 0.058868
-0.295620 -0.249692 -0.037877
-0.244556 -0.175093 -0.124506
4.443772 4.602402 -0.615060
1.031590 1.142452 -0.421977
-6.991654 -6.915049 -1.519081
-1.029299 -1.067918 -0.652896
0.041554 0.070475 -0.033673
1.507650 1.550257 0.988877
-0.219602 -0.188330 -0.076221
-0.016379 -0.086823 -0.026887
-0.189320 -0.093312 -0.089788
-0.061701 0.061959 0.020400
0.500337 0.365088 0.310388
0.513888 0.404308 0.304697
0.082921 0.146255 0.075529
0.435317 0.524580 0.295394
-0.014944 -0.038133 -0.036254
-0.932145 -0.686972 -0.440639
-0.241027 -0.256024 -0.361109
0.862217 0.777768 0.284878
40.173904 39.663008 4.663341
2.591485 1.963804 0.345276
-6.279574 -5.612442 -1.758915
0.002510 -0.046569 0.014392
-0.052550 -0.071589 -0.008602
-0.212188 -0.148751 -0.085941
-0.602667 -0.905231 -0.314251
0.009203 -0.017555 -0.026047
0.073906 0.161363 0.049041
1.201387 1.253681 0.305077
-1.203820 -0.944839 -0.422935
1.891700 1.787202 0.964376
2.735105 2.485522 0.464417
2.174559 2.250076 1.501826
-0.904983 -0.854557 0.308342
0.182010 0.149120 0.101774
0.070031 0.064507 0.044606
0.226517 0.224365 0.125646
2.555401 2.002232 0.884169
-0.321235 -0.313118 -0.125665
-3.941150 -3.103599 -1.447813
-0.190456 -0.168400 -0.115440
0.248134 0.224428 0.203390
0.318135 0.416155 0.199949
-0.029841 -0.059837 -0.030450
-0.000375 0.006235 0.006777
-0.057006 -0.052414 -0.038212
4.922080 4.767955 1.587388
2.687408 2.510567 -0.011373
-0.793552 -0.740505 0.283223
-0.891437 -0.913025 0.380310
-2.048535 -1.915020 -1.791874
0.892002 0.825220 -1.412534
0.179285 0.283401 0.055407
0.242556 0.224247 0.120880
0.510659 0.605617 0.257422
7.306290 7.033022 1.385058
-1.210152 -1.301764 1.221868
5.538690 5.413158 -0.692973
0.381214 0.125530 0.380871
0.029972 0.101861 0.075217
-0.829282 -0.863486 -0.468021
0.042259 0.031214 0.002633
-0.051759 -0.045519 -0.020054
0.082799 0.075311 0.061258
-0.027684 0.006527 -0.039334
0.389235 0.258815 0.104228
0.097963 0.205739 0.054841
-2.153733 -1.862862 -0.816054
0.563795 0.568575 0.277643
0.411574 0.506839 0.242713
-21.103233 -20.823489 0.922060
46.984737 46.208723 0.018381
1.804481 1.619121 1.582218
-0.393386 -0.384389 -0.188507
0.344056 0.317567 0.197165
0.289822 0.225739 0.045899
2.171778 2.129532 0.802660
0.232969 0.329984 0.024279
-0.537112 -0.575713 -0.220535
-1.277230 -1.280095 -0.420214
-1.333872 -1.115133 -0.614927
-0.468975 -0.320308 -0.363061
-0.208957 -0.156573 -0.102321
0.560295 0.396464 0.261613
0.194010 0.144118 0.072824
0.081524 0.103236 0.062877
-0.029082 -0.090317 -0.004655
0.170137 0.200238 0.070801
-0.056485 -0.106546 -0.072444
-0.000768 0.021754 0.025942
-0.051580 -0.035602 -0.041283
-0.081661 -0.092701 -0.034279
-0.148695 -0.146899 0.039125
1.043861 0.917988 0.621687
-11.195024 -11.146158 -0.291266
7.973145 8.038879 -1.281788
-18.314706 -18.357524 -1.933753
0.107140 0.102361 0.030081
-0.055729 -0.097110 -0.015546
-0.202627 -0.165900 -0.091103
0.028080 -0.010000 -0.061688
-0.848107 -0.853880 -0.372462
-0.472548 -0.463051 -0.341381
0.270646 0.240310 0.154555
-0.315591 -0.354708 -0.062441
0.063942 0.030438 -0.031378
1.179302 1.445519 0.536880
0.401334 0.518548 0.035886
-0.264842 -0.215092 -0.002564
0.221263 0.144033 0.076851
0.124757 0.129922 0.079343
0.145989 0.130753 0.041231
1.013762 1.000715 0.443995
-0.770553 -0.855594 -0.476456
-1.660985 -1.673201 -0.625280
-3.526428 -3.096424 -1.302371
0.620185 0.474393 0.445561
2.154835 1.851133 0.609717
-1.000952 -1.006950 -0.559208
-0.649848 -0.623144 -0.258854
0.464851 0.529628 -0.011817
-0.199060 -0.097497 -0.100805
0.036819 -0.202626 -0.055416
-0.528080 -0.356207 -0.168560
-0.633543 -0.663030 -0.540181
0.599420 0.635322 0.589032
-0.164374 -0.206059 -0.363480
-0.451729 -0.366960 -0.057357
0.777430 0.694590 0.240215
0.246353 0.160669 0.033354
0.677342 0.891433 0.264111
0.150920 0.166684 0.059064
-0.080748 -0.020867 -0.020612
-0.019311 -0.051800 0.003699
-0.186377 -0.164365 -0.115896
0.167866 0.091641 0.059122
0.292662 0.347134 0.166480
0.006210 0.076478 0.052238
-0.027129 0.113507 -0.043803
0.230268 0.181659 0.113843
0.056656 -0.034890 0.009114
-0.041926 -0.073499 -0.014717
-0.039189 -0.050889 0.121070
2.713368 2.708881 1.003046
-1.597212 -1.572849 -0.763700
-1.246746 -1.327363 -0.679801
0.452732 0.433834 0.347573
-0.856633 -0.858458 -0.644179
-0.080524 -0.123379 0.003754
-0.451270 -0.589478 -0.349784
-0.044337 -0.073048 0.128495
0.397109 0.541374 0.022795
-0.231549 -0.289040 -0.238715
-0.012049 -0.016414 0.026074
1.147389 0.964635 -1.240233
-1.004589 -1.007405 -1.724628
-2.441827 -2.538677 -0.463262
-1.222527 -1.404244 -0.237019
-1.701651 -1.514881 -0.936524
-3.478835 -3.616019 1.003028
-0.408436 -0.494660 -0.188151
-0.168704 -0.214531 -0.127924
0.182255 0.272519 0.121248
0.137003 0.137739 0.059823
-0.186551 -0.158567 -0.080962
0.006531 0.006669 0.024386
-0.205273 -0.265736 -0.080690
-0.713370 -0.757192 -0.431236
-0.023329 0.102515 0.037489
0.216295 0.172248 0.135495
0.147547 0.138109 0.063681
-0.191113 -0.181224 -0.075170
0.555487 0.568472 0.397231
0.304040 0.243654 0.233833
0.111265 0.066048 -0.019963
-0.361974 -0.394126 -0.347458
0.184984 0.219312 0.141078
1.460646 1.463237 0.544261
-1.360360 -1.285374 -1.086357
-0.016109 0.006215 -0.279839
0.099541 0.123414 0.032188
0.178166 0.415743 -0.348335
-19.819092 -20.533609 -1.860702
42.107783 41.225240 1.952400
0.153857 0.127226 0.091034
-0.089407 -0.080872 -0.094078
0.203955 0.187574 0.104859
-0.339496 -0.403158 -0.306585
0.080043 0.156826 0.075645
-0.402183 -0.175817 -0.091995
-0.293710 -0.299900 -0.113748
0.457843 0.374228 0.271735
0.906718 0.821669 0.191528
-12.905998 -12.878655 -1.276629
-12.323181 -12.319103 -3.014736
-4.844855 -4.841173 -1.253018
-2.962047 -3.092550 -0.580004
-1.051737 -1.059996 0.038697
-1.666248 -1.662355 -0.410546
0.224938 0.376419 0.152215
0.057760 0.178415 0.068058
-0.258195 -0.402225 -0.125936
-0.886768 -0.836804 -0.565928
0.559747 0.349522 0.144424
-0.844808 -0.772380 -0.042953
-0.641959 -0.470908 -0.137555
0.973242 0.725244 0.418220
0.124306 0.094519 0.078765
-0.081809 -0.069212 -0.059312
-0.029852 0.003673 -0.016407
-0.085651 -0.050689 -0.036654
-0.250911 -0.239147 -0.073438
0.224426 0.312732 0.054526
0.662621 0.548688 0.256610
-11.828112 -10.904977 -2.810673
3.052715 3.076395 -0.125137
4.855236 4.708350 0.603230
0.104727 0.133205 0.032038
-0.185051 -0.185926 -0.098957
0.105836 0.153926 0.037264
9.678660 9.829344 0.979688
-11.119907 -11.422806 -2.612682
6.816039 6.775432 0.195194
-0.543491 -0.482439 1.158716
-11.470967 -11.105323 -0.440426
-6.732870 -6.656159 -0.016142
-12.198718 -12.183786 -3.819654
-13.350571 -12.829220 -2.658157
22.956428 22.136105 3.617766
-1.093547 -0.866924 -0.636027
-0.753176 -0.525327 -0.165925
-0.663069 -0.599318 -0.036037
1.621997 1.737240 1.262195
1.602286 1.370071 -0.043629
-0.852402 -0.853483 -0.080752
21.470353 21.118974 -0.264764
-16.240703 -15.916981 1.844872
-21.551533 -21.163029 -2.245675
1.492268 1.510952 0.926880
-2.460690 -2.432632 -0.744459
-2.229701 -2.206697 -0.356219
0.069285 0.093215 0.131480
-0.018985 -0.061283 -0.037069
-0.032519 -0.039102 0.030200
0.655383 0.631086 0.845293
-11.795873 -11.710945 -2.523005
4.383643 4.345873 1.426131
11.145538 11.147943 0.924467
-2.817066 -2.840982 -0.700300
18.591230 18.617714 3.646778
0.597762 0.525968 0.232000
-0.108377 -0.108659 -0.107500
0.012088 0.038130 0.005232
-1.008273 -0.976605 -0.514686
0.735794 0.660830 0.287887
-0.362778 -0.382693 -0.074672
-2.082888 -1.939080 -0.580938
0.298611 0.138915 -0.215344
0.645559 0.738033 0.778018
-0.036594 0.009607 0.051592
0.033667 0.141866 -0.039765
-0.203564 -0.278461 -0.107384
0.068396 -0.117704 0.005142
-0.766997 -0.874676 -0.287810
0.459082 0.500519 0.239250
-0.467540 -0.416783 -0.185291
-0.429988 -0.425001 0.035927
-0.814480 -0.829806 -0.333704
-0.061388 -0.001398 -0.034690
0.038035 -0.035441 -0.030809
-0.219594 -0.170346 -0.094654
0.107090 0.146855 -0.203005
-0.975600 -1.220839 -0.592609
-0.000117 0.715581 0.024217
-0.179346 -0.111564 -0.074907
-0.044053 -0.017985 0.010408
-0.084618 -0.115593 -0.042654
0.169271 0.181213 0.090612
-0.073546 -0.083827 0.044084
0.218606 0.190889 0.092510
-0.061058 -0.022292 -0.042340
-0.136470 -0.126369 -0.054113
-0.170362 -0.154509 -0.088169
0.431298 0.447537 0.268534
