#QM    interpInQMgrid400k    MM
-1.508800 52.810174 -0.335232
1.200756 46.627226 0.242462
0.213714 36.917286 -0.121187
2.012500 55.896522 0.527226
3.518236 -19.414905 0.862490
-0.210993 10.851642 -0.141223
-0.566109 -12.124753 -0.303511
0.168179 -2.284159 0.149751
0.349832 40.126755 0.151781
0.328534 -18.598511 0.176304
-0.547839 -19.415437 -0.237716
1.051099 -16.669552 1.111641
-0.185567 20.846066 -0.860706
-2.970201 -74.525082 -0.875105
0.341925 13.756787 0.165452
0.175298 -24.172073 0.189020
-0.151451 -13.181020 -0.159821
-0.743408 -52.951496 -0.623287
1.593689 -16.385656 0.891290
-6.219499 0.930070 -2.392268
0.500854 -0.485153 0.225831
0.095710 -3.747803 0.130334
0.002434 20.969826 -0.007356
0.063970 -21.168707 -0.036147
0.501181 -4.453820 0.283692
-0.265450 11.679917 -0.144775
0.272181 -24.946620 0.238788
0.248210 -9.054807 0.066823
-0.048347 14.024693 -0.127552
-0.092182 14.863825 -0.058761
-0.088363 14.935534 -0.024789
-0.376680 7.230633 -0.194644
-0.285020 -3.066970 -0.144115
0.183271 -2.301313 0.067932
-0.152237 6.998124 -0.037478
-9.432054 -14.060147 -2.982407
3.468428 -35.377818 0.395296
9.710849 -66.338022 2.246634
0.594648 -12.745242 0.023703
0.273539 42.697036 0.162416
-1.442888 5.155616 -0.851665
-0.561478 -57.024460 -0.501908
0.093340 -47.912928 -0.160774
3.529664 -25.190881 1.384028
1.001077 4.292650 0.500748
0.623057 6.422920 0.089657
0.904529 -34.361170 0.368467
0.562931 6.067790 0.230085
-0.148177 -5.618011 -0.053922
-0.307424 31.955612 -0.280772
2.365524 38.887065 1.038964
2.963336 -41.627130 0.773593
4.293421 12.871570 2.095721
0.296774 13.879193 0.072201
-0.731690 -15.041139 -0.332100
-0.579050 7.210907 -0.377772
-0.722179 23.858403 -0.486721
2.457443 17.083370 1.261869
-2.360307 -45.647241 -0.536948
0.302415 -32.457474 0.263515
-0.362747 -33.756740 0.112032
0.327893 -27.434717 0.173375
-0.515358 6.914864 -0.383993
0.326240 -14.106604 0.101523
0.062205 27.503234 0.013573
-0.648234 31.792403 -0.292924
1.400875 31.516214 0.699053
1.764556 -23.508762 0.551091
-1.676187 28.416366 -0.521815
-0.497505 -34.152290 -0.267772
0.327553 -6.797219 0.329605
6.302204 17.273843 3.157286
23.895577 43.845901 4.288546
-10.059416 -72.757903 -1.926805
-0.137816 23.805052 -0.048763
-0.742789 15.637943 -0.484897
-0.716812 -1.222709 -0.385883
0.312951 -73.372677 0.423502
-3.954954 -31.041248 -1.184496
0.324123 -9.206809 1.488500
-0.023696 -2.433113 -0.032480
-0.016948 -16.083148 -0.064610
0.003936 -2.128924 0.054863
71.257908 -66.441395 11.538998
79.180912 -53.137084 12.469550
-32.552462 -43.837419 -4.441178
-0.469159 -21.425778 -0.232949
0.509486 20.227047 0.385301
-0.796538 2.268616 -0.420154
-1.360547 5.861804 -0.858183
-5.978425 -21.765795 -1.673616
0.462720 69.078355 0.167696
0.988531 35.239168 0.387851
0.675650 -34.855118 0.586872
2.005717 27.819905 0.568652
-0.765372 -32.136468 0.055348
-12.830162 70.696388 -3.729536
1.834658 16.045596 -0.726784
0.187750 -17.717700 0.112323
-0.142393 52.330585 0.128502
0.105311 -18.384658 0.010318
2.107054 -31.376279 0.999441
1.963343 50.845002 0.478177
1.419876 -8.898920 0.138062
-0.662990 -3.201023 -0.416126
0.380808 12.352788 0.201645
0.083197 -28.703144 -0.066043
0.437662 -30.622762 0.451203
4.536661 -65.307301 1.943057
-0.638726 -49.930892 -0.933416
0.558057 17.566570 0.157524
-0.519235 16.150593 -0.307978
0.642285 14.199115 0.300099
-1.568131 4.360710 -0.825176
0.555622 -21.636713 0.419178
-2.675272 -55.546161 -1.484061
-0.409421 3.746100 -0.243128
1.356086 -6.368936 0.725451
-0.957319 34.690145 -0.323211
-0.790938 -24.345358 -0.434020
0.636355 -50.758421 0.368324
-0.178044 -12.486152 -0.367400
-1.456776 63.271329 -0.422085
2.642529 10.231708 1.410154
-4.288261 10.427322 -1.664469
3.044881 -68.934452 1.186690
1.864077 -34.485740 0.700471
-3.431664 -23.784952 -1.820219
-0.138458 -9.530036 -0.088659
-0.427838 -16.864430 -0.208012
-0.004130 0.854527 0.013970
0.231640 -3.501568 0.138542
0.044681 -18.157189 -0.088562
-0.270490 35.272575 -0.195830
2.819164 52.000742 0.692448
3.826536 -20.433257 1.349701
-0.976765 -47.518995 0.053904
2.118884 29.459515 0.898738
0.256444 32.867869 -0.007686
0.845416 -2.843476 0.095162
0.191021 9.406577 0.108978
0.222963 -17.604706 0.190475
-0.318242 -20.337528 -0.169388
-0.523949 -4.479490 -0.170019
0.323585 -4.774075 0.203518
-0.585842 -21.768889 -0.309440
-0.676611 16.708651 -0.376735
1.670374 35.467842 0.627409
-0.093033 -29.893123 -0.248494
0.321391 2.368110 0.174599
-0.190505 -0.064252 -0.190994
0.294531 -28.877531 0.181052
-0.463888 -15.947372 -0.170590
0.672048 21.794076 0.235369
-0.592041 -1.190734 -0.317398
0.090046 9.958708 0.108541
-0.810783 17.587928 -0.431507
-0.009296 22.362778 0.013267
2.554187 58.560655 1.425974
-0.295097 17.209747 -0.166865
1.357361 13.319378 0.639366
-0.672155 27.851183 -0.280839
-0.338944 -16.999263 -0.232125
-0.725829 12.358227 -0.205189
0.452270 -12.419628 0.216360
-0.147248 37.158735 -0.193696
-1.111208 -22.164668 -0.491888
-0.057440 11.717529 -0.044733
0.024520 -6.415870 0.004406
0.082112 -1.415459 0.032154
5.920058 -6.547642 1.950448
0.423975 -29.007831 1.272588
-7.678577 80.699228 1.490625
-0.097992 -14.200574 -0.103257
-0.183170 7.685518 -0.168844
-0.492839 -0.058221 -0.254254
0.121667 3.090583 0.002989
-0.232791 -13.830961 -0.107499
0.351834 5.461845 0.232920
1.217323 -50.765302 0.466300
-0.546560 -16.622221 -0.117619
0.064729 12.032483 -0.254030
-0.128526 6.830492 0.038482
-0.655832 -17.936012 -0.285801
-0.460961 11.241966 -0.170481
0.805673 3.249118 0.224979
0.010398 -35.841012 -0.178457
-0.353077 14.700263 -0.185123
3.342966 37.956554 1.444314
-2.782335 -33.864342 -1.646628
-2.343620 -43.666304 -1.239874
0.911891 -12.762809 0.328493
-0.951073 19.779212 -0.241570
0.086204 -36.633875 0.200113
-0.410493 28.071380 -0.154010
0.591148 7.680288 0.095845
0.406766 0.075248 0.247302
0.312485 -3.614393 0.158949
0.078444 6.265402 0.074202
-0.030544 -6.254464 0.002864
1.450136 35.705745 0.244289
0.271003 -18.964093 0.274152
-0.477263 -35.578239 -0.012765
-0.018399 7.437035 -0.064778
-0.090952 -6.848524 -0.050047
-0.000369 2.445944 0.033838
1.611860 -9.412157 0.705164
-0.089824 -27.568574 0.050519
1.487568 -54.052936 0.772024
0.561746 -6.403464 0.439746
0.848908 -10.114079 0.273634
-0.693210 -32.443468 -0.376837
0.028863 -2.505821 -0.023866
0.395397 -4.818848 0.187093
0.061210 -7.579907 -0.011530
-0.908184 -69.252638 1.127281
-1.166703 -40.993111 -0.914568
-1.771627 12.187421 -0.146056
-0.224407 42.539058 -0.288533
0.031404 -0.402523 0.215979
-0.252274 -31.139710 -0.155544
1.313070 7.875590 0.884169
0.207678 -39.463980 -0.051933
1.119707 25.800937 0.492493
-0.087594 11.957872 -0.102009
-0.751072 -13.076641 -0.391515
0.355941 14.035222 0.162208
2.447617 48.555025 0.560991
-1.956914 26.660864 -0.500673
-2.882073 -19.413998 -0.722000
0.176756 34.318629 0.059021
-0.707417 3.259846 -0.240713
-1.063840 5.041694 -0.463534
-0.291455 -4.508205 -0.180012
0.134714 6.737247 0.012782
-0.319827 9.685750 -0.119950
-0.147339 -5.094454 -0.065366
0.104976 6.433280 0.060778
0.208229 -4.497276 0.119560
0.113529 28.493681 0.005511
-0.184516 -26.463108 -0.063301
-0.460980 1.652856 -0.060004
-0.496813 6.255764 -0.218026
-0.320444 8.422927 -0.191314
0.462049 -30.689719 0.318249
-0.501274 -0.503057 -0.196030
0.235191 -4.689944 0.193909
-0.505332 22.628189 -0.198588
0.489716 -47.886351 -0.069778
2.686745 37.356554 0.881989
-1.592402 28.608626 -0.201057
-3.267940 -6.006940 -1.033366
-1.004266 -7.980166 -0.329840
0.112615 -57.463073 0.238167
-1.482654 -20.713523 -0.614702
-0.051954 -32.758563 -0.283333
-0.826574 19.524277 -0.561892
-0.117096 2.048889 0.039026
-0.041999 -6.700880 -0.019284
-0.095374 20.994892 0.000656
1.405051 -37.557092 0.381739
-0.182058 10.517226 -0.155050
0.860934 -6.929729 0.466861
-0.071367 8.770867 -0.090700
0.060853 13.625324 -0.042425
-0.079919 26.948657 -0.123310
0.473902 14.215619 0.193354
-0.140644 10.851802 -0.098583
-0.058878 2.428673 -0.097365
0.162405 13.355234 0.076443
0.080959 -11.163201 0.128962
0.755397 -11.584289 0.410176
0.446421 -62.269709 0.108874
-1.289814 14.458990 -0.038796
6.431549 -11.341692 3.191168
-0.523048 -25.654375 -0.461344
0.398343 -30.847335 0.143168
-0.257150 -16.149555 -0.067235
0.692569 5.874021 0.310109
0.098643 -13.322637 0.061857
-0.209799 15.733434 -0.150908
0.321568 39.816019 0.045716
0.017585 1.681368 0.039495
0.470177 3.821614 0.138086
0.350563 40.257578 0.189408
-0.603612 1.889523 -0.127100
-0.028753 -9.986728 -0.069875
-0.500900 -2.724524 -0.266375
0.391465 2.365537 0.116062
-0.010621 15.382666 -0.049080
-0.594322 55.142666 -0.458159
-0.195161 0.913428 -0.440785
-3.342365 -2.887055 -1.128445
0.087782 -0.622506 -0.013534
0.354200 -17.856115 0.126386
0.360797 18.466332 0.102228
-2.173062 -21.410672 -0.925213
0.152075 42.480680 -0.182816
-1.862630 -19.240304 -0.760896
-1.173112 -64.707079 -0.236063
4.123198 -0.089843 2.487261
2.175769 40.325779 0.405291
-0.366617 15.335787 -0.180224
-0.308901 15.410597 -0.103382
0.433538 10.214124 0.206861
-0.545309 -8.925639 -0.285575
0.650490 15.269671 0.221056
0.218587 -20.269624 0.099439
0.128936 -1.120883 0.052088
0.331281 -1.613780 0.155644
-0.125614 -7.728908 -0.055980
-0.156687 16.634346 -0.089830
-0.405010 -5.727226 -0.142366
-0.319189 -4.001958 -0.149899
0.604163 4.717004 0.349761
0.735292 -0.583429 0.304671
0.339948 37.036277 0.003475
-0.504860 -2.349622 -0.312481
-0.526474 20.506445 -0.181815
0.292948 -12.321316 0.182090
-3.765946 58.818194 -1.974083
0.523465 39.897069 0.454881
-0.779648 -39.590916 -0.265109
-1.023329 11.271720 -0.452305
1.328622 18.049697 0.456303
-0.287600 -35.562639 -0.000602
-2.252140 10.556277 -0.326635
0.945282 26.805036 0.421398
2.672413 -67.366394 1.100018
0.424713 13.676962 0.255154
0.338242 -12.173357 0.123202
0.235483 10.694966 0.195608
0.217559 13.224455 0.146634
0.170483 -17.618822 0.076733
-0.412412 -4.599023 -0.189880
-0.927477 -6.177316 -0.412036
0.187799 31.288162 0.103122
-0.052481 13.641209 -0.099644
-1.150424 -27.175001 -0.546929
0.632054 -7.121979 0.184092
-0.136690 20.443541 -0.207275
-0.218615 19.078674 -0.237225
1.358438 27.991030 0.614171
-1.529710 39.811524 -0.319455
-0.227674 -4.843931 -0.150693
0.209400 -10.726091 0.125022
0.267652 13.324286 0.179059
0.584798 -18.120412 0.243746
-0.751612 9.118914 -0.421014
0.194103 0.738088 0.130432
0.623896 -0.426093 0.325501
0.412092 4.784030 0.238946
0.037712 -20.963187 0.043798
-0.169925 -5.907320 -0.010904
-0.583177 -36.357584 -0.106028
0.587110 26.333699 0.442108
-0.115101 59.978460 -0.532572
1.631184 -30.187696 1.136926
-7.300858 20.880182 -2.367025
1.148154 49.685022 0.040224
3.825608 40.665642 1.580410
-1.306567 -28.900206 -0.386660
-0.552446 5.156696 -0.277721
0.272726 7.919527 -0.058098
-0.317688 26.496462 -0.224453
-1.983483 -59.948954 -1.281918
3.942285 43.038356 1.522495
-1.474474 -27.868171 -1.439759
0.569106 -2.977838 0.264877
0.159851 -0.603421 0.054552
-0.077602 -20.477489 -0.022810
0.114377 -12.083784 0.042357
-0.078293 -10.735236 -0.015802
0.176789 -1.009912 0.153044
-1.082108 17.560900 -0.481641
0.271434 27.464272 0.140792
-0.477810 -4.553496 -0.280096
-0.254297 26.274872 -0.342335
-0.417417 -31.776169 -0.150062
-0.213086 23.845043 0.170126
0.513757 -12.244935 0.276032
0.183808 -41.991405 0.024395
-0.749035 3.491051 -0.406908
0.286680 -63.438529 0.233268
1.519272 21.490051 0.688284
-0.437009 16.697554 0.023857
0.505926 3.934835 0.273754
0.162829 27.138078 0.020015
0.323446 -1.994126 0.181355
2.919172 -39.959792 1.250431
1.090931 -49.191470 -0.253972
-1.853703 57.200428 -0.829139
0.117128 -13.019954 -0.018495
-0.153124 -20.939930 0.076079
-0.184067 36.589551 0.120988
-4.501423 12.966062 -1.991281
5.007089 69.785040 2.602472
3.540243 -41.448860 0.798284
0.801389 18.084356 0.373430
-0.017970 -21.722664 -0.079717
0.211874 22.132236 0.143768
-0.611545 -9.428075 -0.226702
0.766056 25.075915 0.399228
0.320534 2.772619 0.190501
15.664542 42.360523 2.684534
13.269372 65.373409 4.250343
-21.625588 12.112144 -4.053920
0.296362 6.953545 0.171368
0.336538 9.822491 0.107754
0.249961 -10.386969 0.130910
0.948242 3.967978 0.577011
0.008040 18.965088 0.112606
-0.722264 -21.551522 -0.205955
-0.674292 -4.646445 -0.231204
1.640688 52.244013 0.871599
-0.083080 -7.876941 -0.014793
-0.198438 5.555046 -0.068590
-0.487838 -8.840772 -0.277935
-0.351695 8.507543 -0.114614
0.923155 -38.427648 0.131274
0.629485 36.147292 -0.305331
2.308665 42.140568 0.767499
0.959236 30.513276 0.480169
-0.448583 -28.056275 -0.117930
0.744845 5.629592 0.213320
6.260836 7.773416 2.136274
-10.775962 -29.067246 -2.616193
1.842871 -60.778557 1.008919
1.030287 -43.490977 0.418195
-0.877635 -22.560664 -0.580714
1.423261 -9.817087 0.632960
0.034392 35.153437 -0.039950
-0.752445 6.253756 -0.410858
-0.041170 0.993654 -0.043111
-2.713687 6.526311 -0.622243
-1.217448 -51.184206 -0.786999
-3.322832 20.068402 -1.634191
-0.644883 4.051799 -0.271221
0.060279 5.200180 -0.004914
-0.050066 17.031932 -0.052241
0.043833 10.545496 0.039213
0.905293 24.043249 0.288141
0.153357 29.096634 -0.022897
-0.658438 -8.539623 -0.349842
-0.556816 15.186589 -0.261165
-0.107643 17.447507 -0.025793
-0.948515 20.773259 -0.290316
1.021314 -42.304483 0.601680
0.715519 14.839720 0.462998
-0.416465 39.517328 0.017838
1.379206 -3.988077 0.557573
-0.399695 6.361716 -0.187341
0.074937 48.177688 0.037397
0.496631 5.358122 0.085070
0.280443 -10.961684 -0.059791
-0.099324 -22.023717 -0.054143
0.280553 -8.374371 0.057903
0.331786 -6.046972 0.136774
1.094705 -28.237541 0.525141
-1.475037 -32.686106 -0.664615
-1.744572 -32.523159 -0.623978
-0.715760 -68.840541 0.103111
-0.292667 -28.319312 0.490704
-4.295838 -13.928764 -1.430754
-0.042906 -55.692631 -0.154410
-0.029358 25.173152 -0.005541
0.161695 -12.922635 0.110146
-3.066590 13.309808 -1.906548
1.334429 42.149478 0.739994
-4.003069 65.168933 -1.127205
1.241817 24.007849 0.607187
0.300097 31.055615 0.146649
0.587342 17.980485 -0.103742
-3.730802 10.066200 -1.431852
0.622346 19.533731 0.547034
-1.221028 55.241576 -0.358945
-0.054389 -2.964367 0.000533
-0.166353 0.170442 -0.101985
0.814678 29.475342 0.384573
-0.792757 -57.669211 -0.129511
4.776538 -0.456729 0.919653
3.010096 14.421890 0.657121
-0.063478 -2.287349 -0.067485
0.002658 -11.521993 0.022569
-0.080905 11.512519 -0.083763
0.363047 56.635240 0.543414
3.490301 -12.786872 1.047136
1.381453 0.221074 1.232291
-0.019888 79.439917 -0.348153
0.241083 6.064507 0.434898
0.973199 3.354053 1.219814
-0.379671 5.203638 -0.040660
0.752016 -21.732113 0.256990
0.446686 32.803023 0.142343
0.175052 -64.256489 -0.279911
-5.889597 -50.603783 -1.550317
-2.739640 -41.318961 -0.661501
1.036663 -74.793814 0.024933
1.452087 5.727261 0.526733
-3.431118 2.454852 -1.191526
1.357006 3.394002 0.741477
-2.605037 -58.913219 -0.750496
-3.402351 23.283461 -1.718120
0.340976 21.254201 0.164926
-1.726027 -8.700472 -0.377471
-2.718763 -64.586331 -0.780854
0.044561 -5.392644 0.011562
-0.425881 18.244957 -0.156462
-0.142974 -5.745615 -0.089228
-3.363664 -4.083880 -0.904570
-0.357438 42.942828 -0.345084
-3.405075 60.656446 -1.293381
3.421794 -34.357799 1.400476
2.146262 60.195387 1.613398
-4.028667 -10.895563 -1.442890
0.901296 9.969888 0.361703
-1.168915 40.742176 -0.367686
-0.032315 4.694960 -0.094638
-0.789840 -27.454230 -0.483526
0.511146 -30.749911 0.116711
-0.471705 13.554313 -0.420066
-0.212209 37.576964 -0.031742
-0.518105 25.691778 -0.389145
-0.663664 14.534187 -0.537764
-0.321044 40.017615 0.493075
-4.400470 -44.693067 -1.260056
-2.048589 50.324248 -1.211737
-2.704444 -26.704880 -0.928302
0.802013 -27.836049 0.342938
-0.084921 40.345697 -0.006403
0.076586 -7.840339 0.086469
-0.298498 -4.635645 -0.121821
0.339041 -0.335451 0.161240
0.090802 -0.945218 0.011151
0.270304 -1.406711 0.157908
0.179996 -3.842385 0.061670
2.442832 5.143380 0.842447
1.299804 40.518796 0.587693
-0.413846 -32.206783 -0.139979
-0.573278 25.454737 -0.236275
0.245737 26.224970 0.050394
2.081147 24.739871 1.113112
-1.491287 36.146499 -0.717460
4.154722 63.908539 1.717145
1.747411 16.609673 0.938260
0.615614 -28.079836 0.336460
-1.388468 -26.420235 -0.717547
1.630573 -11.212730 0.497747
-0.972503 -4.934404 -0.465349
0.259643 12.500645 0.051909
0.392839 40.910263 0.087279
0.527704 -16.659715 0.276671
0.218439 -19.854427 0.027746
-0.319205 -17.653216 -0.034924
-0.507006 4.498515 -0.360889
-0.149424 -7.830115 -0.157120
-0.437609 32.027001 -0.144546
0.140472 21.692978 0.044201
0.474430 27.363156 0.077308
0.469997 -29.523555 0.278818
-0.180832 -13.277998 -0.083778
0.121114 -15.275830 0.080805
0.281042 20.462536 0.184132
0.122156 16.244380 -0.175606
0.132748 26.712911 0.080966
1.063636 23.788397 0.490872
-0.290391 -20.493433 -0.152879
-2.523091 -42.274079 -1.380073
1.527826 57.365661 0.424368
-0.908763 13.880671 -0.597170
0.779457 23.057350 0.561427
1.071302 -54.946548 0.057256
0.148349 0.772855 0.058271
0.821350 15.157329 0.354827
-0.091415 -15.063851 -0.118572
-0.274069 0.998503 -0.154897
-0.685145 32.459330 -0.382258
0.080968 27.217263 0.220749
0.058838 8.770133 0.112791
-0.026562 0.755674 -0.014424
-0.090245 -29.252188 -0.038168
-2.448453 0.063719 -0.848214
-0.092369 46.824972 0.074124
-1.999593 4.122807 -1.090392
-3.386063 72.920036 -1.144822
-8.975327 29.199803 -2.608807
-3.815486 -16.977562 -0.457031
0.368746 17.411500 0.215469
-0.513814 -4.628572 -0.212045
0.103900 -5.182607 -0.026744
0.045172 23.744039 -0.000828
0.047593 13.429710 0.042133
-0.218551 5.395850 -0.055805
2.373699 19.124593 1.017994
1.028056 64.661660 0.607953
0.420914 9.697516 0.389772
-1.562828 20.175085 -0.231378
0.418632 27.270127 -0.210109
-4.083436 -77.356825 -1.764215
0.329717 13.655213 0.172559
-0.714159 17.488753 -0.405341
0.186617 7.352837 0.079404
-0.697537 50.986455 -0.237676
1.208664 17.904035 0.415793
0.085279 -27.453409 0.142905
-0.323811 -8.805340 -0.102939
-0.504251 12.443225 -0.285179
0.188028 -28.511148 0.193077
0.273419 -1.434034 0.146078
-0.040775 7.802868 0.003421
0.034844 8.546196 -0.011382
-0.200499 47.105083 0.176062
1.985449 35.427736 1.336530
3.372229 -19.228755 1.712567
-4.130713 -38.111045 -1.729377
1.085537 69.051225 0.310255
-2.752756 -9.405992 -0.821829
0.081807 -19.181337 0.068225
0.281566 18.483965 0.019180
0.018756 -3.061450 0.034928
3.102912 -41.399000 1.453725
-1.027481 50.429845 -1.246836
-1.889976 -32.049071 -1.439723
0.281928 -3.197677 0.050465
0.960182 -6.919148 0.550383
-0.722324 -51.943946 -0.128264
0.155460 -7.894025 0.093500
-0.188411 -6.357017 -0.109549
-0.356445 -4.729705 -0.132325
0.695046 -3.528418 0.276421
-0.338163 11.272738 -0.169377
0.177639 -18.642477 0.171054
-0.030906 -27.302788 0.108510
-0.479712 -45.805023 -0.021814
-1.872255 27.379283 -0.816285
-4.398573 -76.025206 -3.256230
-0.437595 42.116275 -1.339276
-0.810995 -22.140805 -2.198510
-0.896475 -32.147725 -0.269064
0.030213 20.180411 -0.133506
-1.122875 -10.732009 -0.601439
-0.232873 30.063466 0.124999
3.228125 -45.998913 1.370534
-1.084387 22.413555 -0.505482
0.837088 50.484753 0.463275
-0.360518 -3.877498 -0.369561
0.484619 -27.503469 0.304087
-0.505193 -7.895934 -0.261862
0.278988 -27.422764 0.058981
-1.069397 -19.157011 -0.525838
-0.272082 -13.135793 -0.142914
-0.091146 8.409662 0.029270
-0.030750 -6.167304 0.023073
0.395836 -19.341120 0.197945
0.092317 -12.064043 0.136784
0.122421 1.873298 0.115964
1.290986 -41.194381 0.898861
0.387743 -27.773365 0.133041
0.828524 -13.327550 0.298201
4.485564 16.671939 1.828842
6.318332 -20.592200 1.120419
-1.465277 81.461787 -1.038212
-0.114256 0.063164 -0.032293
0.170335 1.326669 0.090248
-0.043786 -2.503455 0.003016
-0.353360 -15.123042 -0.392106
-0.954272 30.918329 -0.618184
1.301265 -43.098944 0.688211
0.364688 35.219097 -0.035393
0.031227 -17.179396 0.008451
-1.203586 -3.740757 -0.606359
0.480555 41.814556 0.068801
-0.341102 -5.680261 -0.370555
0.477579 -7.990705 -0.000064
-0.140040 -16.854753 -0.115575
0.041622 -1.524838 0.043003
0.336611 -2.579291 0.209994
-0.332439 -36.379078 -0.378239
0.658155 -24.136560 0.086741
-0.376976 -14.856713 -0.464087
0.099065 -11.282060 0.005223
0.637082 4.263230 0.373298
1.407817 -66.606654 0.988853
0.677793 -0.330339 0.516253
-2.357188 37.355461 -1.068193
-2.092770 39.761290 -1.041490
-0.995976 3.327656 -0.405986
-0.038612 4.564578 0.104119
0.254709 25.823134 0.148716
-0.779058 -22.805253 -0.111243
0.327551 -44.030825 0.085938
-1.113404 13.296863 -0.345518
-0.207919 23.228940 -0.044443
-1.233700 26.688119 -0.474568
-0.206876 26.295595 -0.235653
-0.276281 -13.070641 -0.126333
-0.055219 24.196640 -0.103067
-1.085826 -19.870958 -0.470120
-0.001581 15.416108 -0.041578
-0.326938 11.685776 -0.117935
-0.663370 -4.837474 -0.421393
0.084658 13.476021 -0.048393
0.582089 -12.127898 0.263177
0.244189 -10.610805 0.050226
-0.171736 -18.897727 -0.090137
0.323633 -7.552773 0.148113
0.166872 -0.212811 0.150126
0.440805 -58.209748 0.327936
0.497313 2.358118 0.459863
0.108032 2.046331 0.462266
-0.171754 -9.802242 0.021768
0.110766 -51.717348 0.220407
0.024072 2.938098 0.174337
-0.317835 -17.530836 -0.273135
0.116050 31.175819 -0.024058
-0.131322 6.838304 -0.096744
0.133863 35.327965 0.099960
-0.362023 -7.527835 -0.181629
-0.042576 5.493197 -0.223812
0.497739 12.607690 1.376383
-3.294614 9.536748 -1.761359
0.911908 73.222929 0.730823
0.252917 -3.288908 0.285223
-2.484608 -19.491713 -1.852689
-1.590150 67.244587 -0.666762
0.005263 25.306402 -0.088701
0.910497 25.355750 0.498794
0.557429 12.355188 0.340690
-0.031094 -12.937009 -0.067902
-0.129340 0.196904 -0.108575
0.264259 1.147654 0.109062
-0.149042 7.432175 -0.218940
-0.004360 -24.980714 0.061080
1.327418 33.598379 0.723175
-0.238389 -15.234042 -0.143137
-0.608578 20.025412 -0.225617
-0.580863 15.985429 -0.301192
-0.265476 1.277379 -0.303772
1.072188 -41.408072 0.647249
0.649099 18.589561 0.483448
0.531530 2.698288 0.301868
2.169394 60.833829 1.244309
-0.017072 19.331175 -0.095623
0.346080 23.513376 0.052531
0.321947 -10.609693 0.094056
-1.604675 -58.722229 -0.814218
10.411867 -2.668743 1.650862
-7.181872 69.839861 -0.518364
-0.712842 -49.544439 0.939867
-0.347126 -8.894176 -0.321636
0.028937 12.001630 -0.019255
-0.001178 -18.653411 -0.001308
0.036382 18.139873 0.146168
1.358859 0.233102 0.622471
0.091824 -28.750257 0.168668
-1.672087 9.797046 -0.689136
-1.208559 27.581183 -0.494174
0.422067 27.324551 0.346573
0.109483 0.655347 -0.797779
-1.021309 -72.745220 0.752416
-6.577587 20.836954 -3.059763
1.210571 66.044453 0.506590
1.484043 -0.937742 0.469819
1.462945 -2.643440 0.955925
0.283601 27.234637 0.066889
0.093688 -4.384948 0.113278
0.322744 0.395909 0.214733
-0.274057 -45.536310 0.127560
-1.655441 -30.774396 -1.288793
-0.841842 -21.853258 -0.348878
1.014128 27.387555 0.501527
0.529552 -26.688647 0.127452
0.121167 -5.333464 -0.156172
-0.177660 3.860504 -0.072711
-0.126601 -14.009279 -0.102047
-0.055838 -6.584526 -0.003705
-0.377358 -12.789277 -0.050481
-0.311651 16.231528 -0.085723
-0.039031 -21.727338 -0.020165
-0.634453 -18.837572 -1.271556
10.381026 59.274999 3.495105
-4.426680 28.893351 -1.370428
0.386154 -2.177159 0.252790
0.208024 0.640379 0.051800
-0.073567 -12.821119 -0.050360
-1.460731 55.614025 -1.625587
2.379400 -53.643687 0.361448
2.290490 -4.415081 1.306036
-0.947784 9.815224 -0.792338
3.422093 8.261079 1.886815
-6.379893 84.674880 -2.451783
4.504958 70.644224 0.403427
3.183302 40.471600 0.950762
4.991678 -16.449803 1.733860
-1.396393 -13.113361 -0.266472
2.574540 -6.588601 1.230289
0.394957 39.603014 0.307574
-0.780591 43.926612 0.148975
1.604382 -36.022713 1.044424
2.672974 18.063299 0.950126
-6.918442 70.271459 -2.189549
-8.062900 -29.959705 -2.569846
-2.269817 -20.003032 -1.841371
2.142946 -51.247508 0.679044
1.397934 35.992944 0.815136
-0.819558 23.002605 -0.741396
-0.461631 24.857355 -0.199839
-0.141651 6.312317 -0.043202
0.086456 0.044468 0.135502
2.832839 8.053706 1.153612
0.250692 -1.586428 -0.560910
0.322816 70.119247 -0.845298
1.432792 2.718142 -0.017254
1.430162 -41.889312 1.031117
1.059571 73.350892 0.950757
0.116180 22.543650 0.197395
0.890809 -4.563906 0.367391
-1.074043 -20.103007 -0.564396
0.275266 -28.355466 0.140607
1.241991 17.170716 0.717933
0.072452 42.153628 0.137493
-1.311839 -22.209231 -0.825631
-2.662142 39.011635 -1.028627
-1.329558 -31.435017 -0.728628
-0.874027 -6.738976 -0.460527
0.324935 22.901624 0.151486
-0.186621 16.391219 -0.271512
-1.110016 -12.682254 -0.501846
0.013070 29.307657 0.004735
0.094481 8.136024 0.003542
1.394267 16.992902 0.874753
1.251266 27.915386 0.515704
-0.802747 -29.292026 -0.331962
-0.209326 1.320500 -0.160981
0.055865 14.758295 0.047026
0.085621 -2.305698 0.029857
-2.448347 -3.833919 -1.178148
-1.573473 18.513056 -0.383645
-0.810124 52.157474 -0.537852
0.305399 2.173475 0.158597
-0.204639 0.198523 -0.085770
-0.371938 -6.283514 -0.235624
-0.564787 -7.329670 -0.304790
0.134176 20.210483 0.089990
0.196361 -3.770242 0.147362
0.176970 -3.700773 0.124704
-0.113049 8.108505 -0.030573
0.089655 -6.029244 -0.005130
-0.553044 -35.043669 -0.430977
