#QM    interpInQMgrid400k    MM
-1.246011 -1.230937 -0.486290
0.125890 0.108470 0.082900
-1.119486 -0.980681 -0.357125
0.822062 0.808037 0.058391
-0.322444 -0.277624 -0.129971
-0.928969 -0.947915 -0.900780
-0.333840 -0.300572 -0.174739
-0.286997 -0.288809 -0.115244
-0.192133 -0.267579 -0.100526
-1.020167 -1.115961 -0.828168
45.194840 45.492768 9.608561
0.008939 -0.052751 -0.025606
-2.442959 -2.359671 -1.617811
-0.084321 -0.327010 -0.103617
0.697612 0.638101 0.340900
-0.150019 -0.096942 0.047336
-0.800149 -0.809607 -0.341623
-0.224949 -0.323613 -0.011070
-0.553826 -0.537375 -0.068520
-0.260137 -0.183274 -0.094081
-0.450343 -0.408331 -0.212478
-2.297125 -2.095140 -1.029226
0.075202 0.096423 0.004434
-0.134768 -0.297347 -0.006034
0.637807 0.719416 -0.762564
-1.585671 -1.532927 -0.888496
0.726290 0.552516 0.363890
0.314281 0.281548 0.160685
-0.391450 -0.414477 -0.255555
-0.528321 -0.488291 -0.289012
0.615795 0.527265 0.412984
0.524831 0.448795 0.382512
-2.001299 -2.047120 -1.172907
-0.615635 -0.534081 -0.281999
-0.165938 -0.156043 -0.063795
-0.224664 -0.246361 -0.491266
0.523512 0.388285 0.234710
-1.361570 -1.370005 -0.794858
-0.069004 -0.192699 -0.110499
-0.007935 0.039227 -0.030224
-0.174678 -0.119080 -0.007306
-0.898155 -0.790771 -0.379573
-0.222428 -0.215356 -0.091143
-1.255105 -1.496553 -0.609360
5.721747 5.233846 1.679061
-0.080350 -0.100664 0.058782
-0.903215 -1.069489 -0.522894
2.874045 2.872392 1.752162
8.003905 8.581995 4.409328
-3.816865 -3.693144 -1.943686
-1.488949 -1.522504 -0.817987
10.195678 10.323981 3.884229
-0.028638 -0.038896 0.005213
-0.306774 -0.436893 0.092861
0.856884 0.889273 0.493218
-1.428849 -1.522329 -0.638654
-0.354464 -0.389031 -0.197781
0.242891 0.214822 0.089136
-0.644371 -0.620087 -0.353337
0.276775 0.248732 0.145359
2.001552 1.996992 1.983204
-0.270647 -0.278479 -0.323900
6.585870 6.554394 4.452160
-0.181529 -0.174940 -0.050627
1.161085 1.156621 0.107232
0.503455 0.442577 0.300831
0.903187 0.970476 0.452235
3.295908 3.251477 1.187110
1.720162 1.774349 2.491606
0.520070 0.500552 0.329563
-0.878158 -0.788664 -0.487957
-1.079453 -1.153682 -0.826187
1.162464 1.179325 0.672668
0.069716 0.049370 -0.005062
-0.247925 -0.085243 -0.190460
-0.499525 -0.560961 -0.277614
-0.031500 -0.119859 -0.034179
-0.362587 -0.523932 -0.155021
1.354125 1.296335 0.538808
-1.521949 -1.553237 -1.229269
4.826073 4.671806 2.538790
0.109703 0.124791 0.062409
-1.766821 -1.602653 -0.793244
0.418422 0.363956 0.113411
0.433892 0.515101 0.209343
-2.173638 -2.164197 -1.419890
0.456573 0.497362 0.230649
0.523296 0.522800 0.275727
-0.459884 -0.552832 -0.243723
-2.003013 -1.990711 -0.918715
0.366662 0.227994 0.162588
-0.922878 -1.064030 -0.479108
-1.957806 -1.810965 -0.725954
0.324190 0.353177 0.166367
-0.383723 -0.370222 -0.144911
-0.242984 -0.275941 -0.262553
3.630014 3.614569 2.903339
-0.336412 -0.327167 -0.121796
0.225513 0.216320 0.350041
-0.821802 -0.815453 -0.451373
-0.041101 -0.060828 -0.163852
4.660373 5.155131 5.000506
0.364677 0.215018 -0.001101
-0.136889 -0.124482 -0.313693
6.028089 6.050754 4.406786
-0.716589 -0.700774 0.543518
-0.217704 0.074844 0.279553
-0.417138 -0.408953 -0.130897
-0.301492 -0.338275 -0.151571
0.226775 0.350282 0.188603
-1.072406 -1.032343 -0.590815
-2.104597 -2.088161 -1.120535
-1.000057 -0.954340 -0.534606
0.814146 0.792496 0.619983
0.062033 0.095364 0.007589
0.396429 0.289233 0.178861
-1.068596 -0.695919 -0.433141
-1.385339 -1.426935 -0.614126
0.802345 0.801047 1.052951
3.642526 3.703833 1.649033
0.494478 0.519423 -0.036920
0.329713 0.296249 0.249322
-1.804088 -1.735836 -0.705111
0.600219 0.584807 0.451976
-0.544907 -0.492759 -0.278433
0.257086 0.289491 0.194062
0.041731 0.171143 -0.030350
12.166888 12.584995 3.462198
-0.371885 -0.464236 -0.174883
0.179953 0.088116 -0.196585
0.436834 0.485898 0.719075
0.305611 0.230358 0.410255
1.877752 1.883087 1.100392
-0.420721 -0.373012 -0.197212
0.927863 0.851321 0.515893
13.958560 14.831012 3.500190
0.345697 0.539720 0.475629
-0.878524 -0.854122 -0.327640
0.664133 0.629848 0.934359
0.019856 -0.039507 -0.065602
-1.632983 -1.615866 -0.764880
-2.821218 -2.853137 -1.107801
-0.645475 -0.585902 -0.237145
-1.173635 -1.073640 -0.350740
-0.499065 -0.489449 -0.236962
-2.351989 -2.143873 -1.270808
-0.568266 -0.815395 -0.305344
8.409321 8.385320 6.828982
-1.560130 -1.528797 -0.843568
-0.641156 -0.672988 -0.986987
-0.806066 -0.789479 -0.361100
1.747657 1.789516 -0.014832
-0.782011 -0.680481 -0.210723
2.448022 2.483848 1.386222
1.030552 1.430978 1.022171
0.611285 0.598327 0.406842
0.920169 0.939652 2.750567
0.605059 0.614681 0.438930
0.572712 0.590548 0.307947
0.414836 0.170382 0.228297
-2.292298 -2.307203 -1.089943
10.080258 10.151729 6.382246
-0.479406 -0.382305 -0.279922
6.236142 6.298890 6.054953
-0.424269 -0.455602 -0.227695
-2.105822 -2.077470 -0.923038
-0.862602 -0.839402 -0.235975
-0.016999 -0.012395 -0.048770
-0.114516 -0.089081 -0.021179
1.125117 0.963041 0.237512
-0.187290 -0.141902 0.174228
0.035087 0.008707 -0.083434
10.040428 9.956698 11.293655
-0.356606 -0.338067 -0.165325
-1.581058 -1.435929 -0.719171
-0.062049 -0.015166 -0.086402
0.383616 0.309347 0.298328
0.583763 0.371910 0.278606
22.872016 22.689471 12.746032
-0.527059 -0.515553 -0.322881
0.592293 0.685490 0.508751
1.666318 1.638317 0.683002
0.992311 1.007059 0.586857
-0.371230 -0.433543 -0.180622
-0.617698 -0.735221 -0.155747
-0.257747 -0.291083 -0.133125
1.413070 1.369499 0.772453
-2.389910 -2.402381 -1.041040
0.375299 0.381107 -0.049513
-1.453945 -1.475501 -0.926842
-3.884665 -3.825030 -2.155877
-0.254563 -0.238009 -0.152455
0.168433 0.285217 0.272164
0.068560 0.184962 0.179230
-1.398205 -1.371539 -0.753606
13.212876 12.952677 3.612804
1.137896 1.109467 0.226415
-0.948725 -0.883556 -0.162919
0.236802 0.289510 0.178245
-0.082036 -0.040380 0.008587
0.181309 0.156365 0.213805
12.164429 12.348995 7.422314
-0.382981 -0.414185 0.132731
0.474602 0.457041 0.339909
-1.095536 -0.895754 -0.863086
-1.261885 -1.342338 -0.598717
1.581056 1.455903 0.681550
0.777868 0.815451 0.821904
0.098065 0.105822 0.089872
0.494658 0.592034 0.316398
1.049015 1.134029 0.657186
-0.423047 -0.459828 -0.173557
-0.823081 -0.878952 -0.537650
-1.273624 -1.184077 -0.689146
-3.099077 -3.004343 -1.033520
-0.322022 -0.374038 -0.148369
0.383591 0.522201 0.171158
0.292106 0.319742 0.198310
3.388397 3.777135 0.162617
1.040186 1.081017 0.498599
-0.407713 -0.514942 -0.070838
9.951336 9.954383 4.128364
-0.386558 -0.461371 -0.131550
-2.404065 -2.301262 -1.272688
-0.352569 -0.257182 -0.046814
0.188097 0.210949 0.124453
-0.210594 0.051812 -0.054509
0.163101 0.148387 0.115186
1.033562 1.072495 0.550927
7.017644 7.534228 2.408397
0.187695 0.123948 -0.421757
0.496086 0.358510 0.250742
0.611920 0.530560 0.330340
-0.642704 -0.526924 -0.274273
-1.353261 -1.369611 -0.654633
-1.073845 -0.950072 -0.508970
-1.719759 -1.675924 -0.775904
2.833194 2.847508 1.601534
-0.173579 -0.177533 -0.098939
-3.062634 -2.972723 -1.035529
-1.470035 -1.309073 -0.954125
-1.641610 -1.542513 -0.701573
-0.611842 -0.656845 -0.446316
0.828362 0.826279 0.551375
0.627464 0.598212 0.291197
5.747896 5.741180 2.540143
-0.466833 -0.265898 -0.115355
-1.403143 -1.416738 -0.594496
0.346987 0.324275 0.127853
0.260989 0.230168 0.157738
3.970283 3.964475 2.114323
-0.411481 -0.377936 -0.214028
-0.696520 -0.708237 -0.114695
-1.326419 -1.360199 -0.313147
-1.661539 -1.583592 -0.628392
0.573507 0.569725 0.328363
0.080451 0.087945 0.018686
4.625275 4.620728 4.349120
12.096093 11.967541 2.129268
1.180750 1.158867 0.786901
-0.700369 -0.676057 -0.339549
4.546823 4.580582 2.864841
-0.222896 -0.087903 -0.013749
-1.816443 -1.803965 -0.961346
0.557475 0.510806 0.270058
0.609169 0.693177 0.359580
3.858750 3.821473 1.146735
-0.437552 -0.430030 -0.284660
-2.101157 -2.029564 -1.359352
0.724686 0.671956 0.363791
0.106311 0.233618 0.069188
-0.649436 -0.760169 0.047089
-0.196946 -0.255330 -0.197111
-0.124483 -0.093374 0.134103
22.665953 20.927244 5.307096
-0.329053 -0.334548 -0.153643
-0.275597 -0.272702 -0.128974
2.527977 2.508340 1.229233
-2.518729 -2.393101 -1.567761
-1.182958 -1.235275 -0.607173
2.831584 2.820280 2.031797
0.626164 0.679041 0.394602
-0.454151 -0.441476 -0.142512
-2.282269 -2.390649 -1.852058
1.453262 1.655523 0.725249
0.473101 0.489068 0.247947
-0.545786 -0.440695 -0.297267
0.213064 0.179611 0.147616
-0.923278 -0.866132 -0.370546
0.057904 -0.034327 -0.034322
-2.577802 -2.550036 -1.332947
-0.243697 -0.186529 -1.122289
-3.592666 -3.510367 -1.494867
-0.326180 -0.344204 -0.245333
-1.253195 -1.149933 -0.657933
-0.062114 -0.150500 0.277731
0.147307 0.151215 0.023275
-0.341195 -0.584249 -0.149720
-0.239349 -0.094398 -0.079910
0.133049 0.115361 0.034096
0.358205 0.277891 0.332449
-1.263699 -1.262440 -0.645368
-1.397584 -1.453010 -2.268245
-1.106843 -1.133521 -0.576900
0.238854 0.267395 0.188463
-0.041210 -0.166393 -0.098193
-1.394096 -1.496755 -0.684610
2.929344 2.911741 1.507932
-1.408842 -1.399876 -0.626897
-0.093882 -0.068247 -0.039604
1.101484 1.118343 0.208641
-2.110020 -2.093036 -1.037413
0.426714 0.431107 1.296993
-0.433396 -0.557725 -0.270199
-0.684306 -0.661852 -0.219394
-0.748506 -0.792601 -0.294611
-0.144464 -0.056511 -0.123318
-2.777177 -2.780333 -1.342804
